2016/11/25	1028	3216.20	3216.20	3215.07	3215.07	120250	0.00
2016/11/25	1029	3214.67	3215.87	3214.61	3214.79	113493	0.00
2016/11/25	1030	3214.75	3215.82	3214.57	3215.36	106994	0.00
2016/11/25	1031	3214.81	3215.59	3214.81	3215.59	108140	0.00
2016/11/25	1032	3215.25	3216.17	3214.89	3216.17	106652	0.00
2016/11/25	1033	3216.20	3217.42	3215.99	3217.42	100204	0.00
2016/11/25	1034	3217.31	3219.11	3217.31	3219.11	96078	0.00
2016/11/25	1035	3219.23	3221.49	3219.23	3221.38	109699	0.00
2016/11/25	1036	3221.97	3224.01	3221.93	3224.01	109970	0.00
2016/11/25	1037	3224.12	3225.75	3224.12	3225.36	111661	0.00
2016/11/25	1038	3225.58	3227.03	3225.54	3226.94	113424	0.00
2016/11/25	1039	3227.37	3228.00	3226.73	3227.73	102985	0.00
2016/11/25	1040	3227.40	3227.90	3227.04	3227.04	95126	0.00
2016/11/25	1041	3227.29	3227.51	3226.79	3227.51	89980	0.00
2016/11/25	1042	3227.16	3227.82	3226.32	3226.32	79696	0.00
2016/11/25	1043	3227.05	3227.05	3225.70	3226.19	76981	0.00
2016/11/25	1044	3225.95	3225.95	3225.12	3225.12	71407	0.00
2016/11/25	1045	3225.26	3225.49	3224.47	3224.62	68336	0.00
2016/11/25	1046	3224.43	3224.98	3223.85	3224.07	63874	0.00
2016/11/25	1047	3223.91	3224.72	3222.99	3223.82	73691	0.00
2016/11/25	1048	3223.46	3224.48	3223.09	3223.09	62801	0.00
2016/11/25	1049	3223.37	3223.59	3222.76	3223.15	67995	0.00
2016/11/25	1050	3223.06	3224.09	3223.06	3223.42	68358	0.00
2016/11/25	1051	3223.22	3224.11	3222.89	3223.25	62654	0.00
2016/11/25	1052	3222.64	3224.00	3222.64	3223.31	61244	0.00
2016/11/25	1053	3223.46	3223.97	3222.58	3223.59	68862	0.00
2016/11/25	1054	3223.93	3224.64	3223.31	3223.81	69328	0.00
2016/11/25	1055	3223.71	3224.62	3223.25	3223.59	69346	0.00
2016/11/25	1056	3223.93	3225.37	3223.93	3224.60	68672	0.00
2016/11/25	1057	3224.33	3226.58	3224.33	3225.60	66491	0.00
2016/11/25	1058	3226.09	3227.40	3226.09	3227.39	71764	0.00
2016/11/25	1059	3227.25	3229.26	3227.14	3229.23	79773	0.00
2016/11/25	1100	3229.02	3230.31	3228.77	3230.31	79336	0.00
2016/11/25	1101	3229.36	3229.97	3228.72	3228.72	74148	0.00
2016/11/25	1102	3228.60	3229.52	3228.24	3228.96	74872	0.00
2016/11/25	1103	3228.68	3228.70	3227.87	3227.87	68934	0.00
2016/11/25	1104	3227.75	3228.96	3227.68	3228.20	65586	0.00
2016/11/25	1105	3228.22	3228.92	3227.58	3227.74	64330	0.00
2016/11/25	1106	3227.67	3228.24	3227.51	3227.51	68345	0.00
2016/11/25	1107	3227.47	3227.62	3226.49	3226.60	70572	0.00
2016/11/25	1108	3226.67	3227.31	3226.26	3226.80	68660	0.00
2016/11/25	1109	3226.86	3227.57	3226.53	3227.52	62067	0.00
2016/11/25	1110	3227.09	3227.09	3226.17	3226.45	61000	0.00
2016/11/25	1111	3226.08	3227.21	3225.94	3226.34	61928	0.00
2016/11/25	1112	3226.47	3227.15	3225.79	3226.61	60227	0.00
2016/11/25	1113	3226.66	3227.02	3226.18	3227.02	59018	0.00
2016/11/25	1114	3227.14	3228.24	3226.83	3227.37	60943	0.00
2016/11/25	1115	3227.40	3228.88	3227.40	3228.09	58589	0.00
2016/11/25	1116	3228.83	3229.73	3228.48	3229.73	67747	0.00
2016/11/25	1117	3229.36	3230.42	3229.09	3229.63	64633	0.00
2016/11/25	1118	3229.73	3230.64	3229.51	3229.86	62839	0.00
2016/11/25	1119	3229.85	3231.03	3229.85	3230.33	56822	0.00
2016/11/25	1120	3230.28	3231.10	3230.28	3230.48	56804	0.00
2016/11/25	1121	3231.02	3231.66	3230.39	3231.22	59269	0.00
2016/11/25	1122	3230.79	3231.70	3230.33	3231.09	62462	0.00
2016/11/25	1123	3231.21	3232.55	3231.17	3232.23	69517	0.00
2016/11/25	1124	3232.78	3234.43	3232.69	3234.43	75420	0.00
2016/11/25	1125	3234.41	3235.68	3233.94	3235.50	75657	0.00
2016/11/25	1126	3236.25	3236.51	3235.69	3236.51	78498	0.00
2016/11/25	1127	3236.51	3237.36	3236.05	3236.84	74706	0.00
2016/11/25	1128	3236.88	3237.39	3236.13	3236.98	72359	0.00
2016/11/25	1129	3237.36	3237.80	3236.53	3237.51	70254	0.00
2016/11/25	1300	3237.17	3238.88	3237.12	3238.84	247349	0.00
2016/11/25	1301	3238.84	3238.84	3238.84	3238.84	0	0.00
2016/11/25	1302	3237.46	3238.63	3236.78	3237.60	65028	0.00
2016/11/25	1303	3237.66	3237.94	3236.69	3236.89	49777	0.00
2016/11/25	1304	3236.74	3237.69	3236.26	3236.79	53010	0.00
2016/11/25	1305	3237.11	3237.40	3236.32	3237.06	51109	0.00
2016/11/25	1306	3236.51	3236.83	3235.77	3235.88	46717	0.00
2016/11/25	1307	3236.38	3236.84	3235.75	3236.32	50909	0.00
2016/11/25	1308	3236.28	3236.43	3235.53	3235.79	51719	0.00
2016/11/25	1309	3235.72	3236.14	3234.96	3235.95	48019	0.00
2016/11/25	1310	3235.22	3235.92	3234.64	3234.87	50102	0.00
2016/11/25	1311	3234.66	3235.35	3233.83	3233.93	48419	0.00
2016/11/25	1312	3234.29	3235.26	3234.11	3234.48	46509	0.00
2016/11/25	1313	3235.05	3235.23	3234.42	3234.42	42504	0.00
2016/11/25	1314	3234.48	3235.63	3234.21	3234.96	46958	0.00
2016/11/25	1315	3234.89	3235.12	3234.28	3234.79	45042	0.00
2016/11/25	1316	3234.24	3235.26	3234.06	3235.26	49912	0.00
2016/11/25	1317	3234.96	3235.38	3234.03	3234.03	50511	0.00
2016/11/25	1318	3234.51	3235.06	3233.96	3234.41	59252	0.00
